,總樓層數,主要建材,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝
6148,5.0,4,2,3,1,1,1,1,1,1,108,638341.5384615385,174.43076923076924,345.87692307692305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6149,5.0,4,2,1,1,1,1,1,1,0,108,713104.6153846155,67.84615384615384,131.56923076923076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6150,5.0,4,2,1,1,1,1,1,1,1,108,679763.0769230769,101.75384615384615,205.0769230769231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6151,5.0,4,2,3,1,1,1,1,1,1,108,613984.6153846154,174.43076923076924,345.87692307692305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6152,5.0,4,2,1,1,1,1,1,1,0,108,719609.2307692308,59.75384615384616,115.90769230769232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6153,5.0,4,2,1,1,1,1,1,1,0,108,712855.3846153845,60.30769230769231,117.13846153846156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6154,5.0,4,2,1,1,1,1,1,1,0,109,696163.0769230769,70.0,135.72307692307692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6155,5.0,4,2,1,1,1,1,1,1,0,108,681427.6923076923,78.95384615384616,153.38461538461542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6156,5.0,4,40,0,0,0,0,1,1,0,109,863803.0769230769,83.96923076923076,317.84615384615387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6157,5.0,4,2,1,1,1,1,1,1,1,108,675501.5384615384,59.93846153846154,123.63076923076923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6158,4.0,4,49,3,2,2,0,2,1,0,108,290926.1538461538,81.53846153846153,260.3384615384615,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6159,5.0,4,25,0,0,0,0,1,1,0,109,675400.0,31.323076923076922,98.12307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6160,8.0,4,26,1,1,1,1,1,1,0,109,494366.1538461538,17.16923076923077,132.52307692307693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6161,5.0,4,27,0,0,0,0,2,1,0,109,326935.3846153846,83.60000000000002,405.4153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6162,4.0,3,35,1,1,1,0,1,1,0,109,294729.23076923075,73.07692307692308,237.38461538461542,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6163,5.0,4,54,2,1,1,0,1,1,0,109,222735.3846153846,54.86153846153846,119.0153846153846,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6164,5.0,4,3,4,2,2,1,1,1,1,109,521335.3846153846,482.30769230769226,825.9692307692308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6165,17.0,4,27,2,2,1,1,1,1,1,109,336827.6923076923,32.769230769230774,449.72307692307686,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6166,11.0,4,9,3,2,2,1,1,1,1,109,471372.30769230775,52.46153846153846,557.3538461538461,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6167,14.0,4,1,3,1,2,1,1,1,1,106,550467.6923076923,42.49230769230768,433.9384615384615,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6168,14.0,4,1,4,1,2,1,1,1,3,106,557821.5384615385,95.1076923076923,1007.1384615384616,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6169,14.0,4,1,2,1,1,1,1,1,0,106,563618.4615384615,28.461538461538463,218.3692307692308,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6170,14.0,4,1,2,1,1,1,1,1,1,106,607895.3846153846,44.83076923076922,447.07692307692315,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6171,14.0,4,1,2,1,1,1,1,1,1,106,560206.1538461539,37.41538461538462,381.29230769230765,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6172,14.0,4,1,3,1,2,1,1,1,1,106,513335.3846153846,42.092307692307685,405.29230769230765,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6173,14.0,4,1,2,1,1,1,1,1,0,106,537538.4615384615,35.47692307692307,292.36923076923074,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6174,14.0,4,1,2,1,1,1,1,1,0,106,531113.8461538461,35.07692307692308,267.3846153846154,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6175,15.0,4,12,2,2,1,1,1,1,1,109,637553.8461538461,19.538461538461537,312.55384615384617,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6176,19.0,4,4,3,2,3,1,2,1,2,109,671458.4615384615,55.26153846153846,908.0923076923076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6177,5.0,4,35,3,2,1,0,2,1,0,109,369070.7692307692,81.29230769230769,305.2615384615385,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6178,15.0,4,2,3,1,2,1,1,1,1,109,941055.3846153845,35.384615384615394,457.8461538461537,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6179,17.0,4,25,1,2,1,1,2,1,0,109,375643.07692307694,123.3846153846154,225.5692307692308,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6180,5.0,4,38,3,2,2,0,1,1,0,109,327963.07692307694,96.64615384615385,303.1076923076924,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6181,5.0,4,38,3,2,2,1,2,1,0,109,359283.0769230769,71.2,291.9692307692308,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6182,5.0,3,35,2,1,1,0,1,1,0,109,540230.7692307692,32.8,78.86153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6183,11.0,4,30,2,2,2,1,1,1,0,109,480603.0769230769,23.353846153846153,249.7846153846154,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6184,11.0,4,40,1,0,1,1,1,1,0,109,450280.0,8.584615384615384,75.69230769230771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6185,4.0,3,35,1,1,1,0,1,1,0,109,476172.30769230775,39.230769230769226,135.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6186,5.0,4,35,3,2,1,0,1,1,0,109,330621.53846153844,37.753846153846155,266.30769230769226,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6187,9.0,4,2,1,1,1,1,1,1,1,108,699538.4615384615,37.32307692307693,328.18461538461537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6188,13.0,4,3,2,2,1,1,1,1,0,105,558196.923076923,40.98461538461538,262.8923076923077,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6189,9.0,4,2,2,2,1,1,1,1,1,108,631953.8461538461,60.184615384615384,438.89230769230767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6190,5.0,4,41,3,2,1,0,1,1,0,109,322033.84615384607,72.21538461538461,285.1692307692308,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6191,7.0,4,32,1,1,1,1,1,1,0,109,456698.4615384615,17.907692307692308,138.8923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6192,3.0,4,27,2,1,1,1,1,1,1,109,363387.69230769225,82.86153846153846,263.1384615384616,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6193,5.0,4,5,1,1,1,1,1,1,1,109,672683.0769230769,43.56923076923078,218.4307692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6194,8.0,4,26,2,2,1,1,1,1,1,109,632824.6153846154,96.4,353.96923076923065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6195,6.0,4,29,1,1,1,1,1,1,0,109,413107.69230769225,36.95384615384615,128.3384615384615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6196,19.0,4,35,3,2,2,1,1,1,0,109,634418.4615384615,51.53846153846154,477.53846153846155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6197,4.0,4,45,10,1,10,0,1,4,0,108,489846.1538461538,320.0,1101.6615384615384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6198,7.0,4,40,3,2,2,1,1,1,0,109,710615.3846153845,64.03076923076921,354.12307692307684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6199,4.0,4,35,3,2,1,0,1,1,0,109,506489.2307692308,72.30769230769229,224.3076923076923,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6200,4.0,4,35,3,2,2,0,2,1,0,109,588793.8461538461,140.0,274.15384615384613,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6201,4.0,4,47,3,2,2,0,1,1,0,109,572280.0,111.13846153846151,311.0153846153846,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6202,7.0,4,36,2,1,2,0,1,1,1,109,602640.0,63.2,470.9846153846153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6203,12.0,4,33,3,2,2,1,2,1,0,109,565846.1538461539,32.738461538461536,368.09230769230766,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6204,11.0,4,17,1,1,1,1,1,1,0,109,1043024.6153846155,15.169230769230769,90.76923076923076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6205,13.0,4,41,3,2,2,1,1,1,0,109,597304.6153846154,40.03076923076923,413.6923076923077,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6206,8.0,4,23,3,2,2,1,1,1,1,109,938526.1538461538,303.23076923076917,1077.3538461538462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6207,4.0,4,35,3,2,1,0,1,1,0,109,505852.30769230775,115.75384615384615,278.4923076923077,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6208,7.0,4,3,0,0,0,0,2,1,1,109,513575.3846153846,62.95384615384616,313.38461538461536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6209,7.0,4,39,0,0,0,1,1,1,0,109,319916.92307692306,140.95384615384614,687.7538461538461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6210,7.0,4,39,0,0,0,1,1,1,0,109,320996.92307692306,119.87692307692308,582.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6211,4.0,4,40,2,2,1,0,1,1,0,108,764686.1538461539,148.98461538461538,427.1384615384616,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6212,22.0,4,26,4,2,3,1,1,1,1,109,500624.6153846154,122.33846153846152,1163.046153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6213,13.0,4,12,0,0,0,1,1,1,1,109,241353.84615384613,24.92307692307692,221.63076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6214,7.0,4,44,0,0,0,1,4,1,0,109,260138.46153846156,28.184615384615388,103.72307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6215,8.0,4,22,3,2,2,0,1,1,1,109,653409.2307692308,79.96923076923076,369.476923076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6216,7.0,4,11,3,2,2,1,1,1,0,109,302920.0,88.92307692307692,515.6923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6217,5.0,4,41,3,2,1,0,1,1,0,109,319430.76923076925,76.30769230769229,275.04615384615386,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6218,7.0,4,39,2,1,1,1,1,1,0,109,480378.4615384615,35.353846153846156,226.64615384615382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6219,7.0,4,39,3,2,2,1,1,1,0,108,772415.3846153845,86.33846153846153,445.90769230769234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6220,6.0,4,14,1,1,1,1,1,1,0,109,747935.3846153845,18.276923076923076,91.13846153846156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6221,12.0,4,37,4,2,2,1,1,1,0,109,847126.1538461539,55.63076923076922,621.3846153846154,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6222,9.0,4,28,3,2,1,1,2,1,1,109,702532.3076923076,55.87692307692308,552.5230769230768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6223,13.0,4,25,3,2,1,1,4,1,1,109,379775.3846153846,122.4,376.4307692307692,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6224,5.0,4,35,3,2,1,0,2,1,0,109,385532.30769230775,74.24615384615385,245.5692307692308,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6225,14.0,4,26,1,1,1,1,1,1,0,109,473295.3846153846,22.30769230769231,92.6153846153846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6226,5.0,4,16,2,2,1,0,1,1,1,109,655932.3076923076,80.12307692307692,303.23076923076917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6227,17.0,4,31,2,2,1,1,2,1,0,109,697873.8461538461,32.36923076923077,271.3230769230769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6228,16.0,4,34,4,3,3,1,2,1,1,109,423000.0,43.292307692307695,545.1999999999998,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6229,9.0,4,36,2,1,2,1,1,1,0,109,500566.1538461538,15.753846153846151,213.7230769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6230,15.0,4,6,3,2,2,1,1,1,1,109,590600.0,40.769230769230774,514.9538461538461,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6231,19.0,4,10,3,2,2,1,1,1,1,109,551861.5384615385,50.49230769230769,679.5692307692308,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6232,19.0,4,7,2,2,2,1,1,1,1,109,613030.7692307692,48.49230769230769,586.8615384615384,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6233,14.0,4,13,2,1,1,1,2,1,1,109,722824.6153846155,36.18461538461538,282.61538461538464,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6234,7.0,4,31,2,2,1,0,1,1,0,109,598815.3846153846,42.43076923076923,230.8307692307692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6235,4.0,4,46,5,3,2,0,4,1,0,109,618910.7692307692,83.56923076923077,284.67692307692306,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6236,13.0,4,8,1,1,1,1,1,1,0,109,741520.0,11.96923076923077,121.29230769230769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6237,12.0,4,10,2,2,1,1,1,1,1,109,661135.3846153846,50.276923076923076,409.23076923076917,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6238,5.0,4,42,4,2,2,0,1,1,0,109,632852.3076923076,91.07692307692308,316.9846153846154,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6239,7.0,4,35,3,2,2,0,1,1,0,109,796895.3846153845,52.769230769230774,314.8307692307692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6240,18.0,4,35,3,2,2,1,1,1,0,109,740009.2307692308,70.30769230769229,362.0615384615385,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6241,4.0,4,46,3,2,2,0,2,1,0,109,341956.92307692306,126.15384615384615,271.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6242,19.0,4,31,2,2,1,1,1,1,0,109,698640.0,19.6,227.66153846153844,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6243,15.0,4,6,3,2,2,1,1,1,1,109,673646.1538461539,40.58461538461538,501.29230769230765,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6244,4.0,3,35,3,2,3,0,2,1,0,109,336129.23076923075,156.9230769230769,422.4923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6245,15.0,4,6,3,2,2,1,1,1,1,109,652852.3076923076,40.58461538461538,501.29230769230765,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6246,3.0,2,35,7,3,7,0,1,1,0,109,256033.84615384613,230.7692307692308,628.6153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6247,5.0,4,36,2,2,1,0,2,1,0,109,386498.4615384615,63.2,232.7076923076923,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6248,5.0,4,36,3,2,2,0,2,1,0,109,391458.4615384615,85.63076923076922,309.5692307692308,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6249,5.0,4,40,3,2,1,0,2,1,0,109,367206.1538461538,72.30769230769229,286.18461538461537,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6250,12.0,4,24,5,2,2,1,1,1,0,109,597443.0769230769,71.23076923076924,822.1230769230768,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6251,15.0,4,6,3,2,2,1,2,1,1,109,650286.1538461539,46.12307692307692,536.0307692307692,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6252,5.0,4,39,2,2,2,0,1,1,0,109,691443.0769230769,68.30769230769229,262.8923076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6253,12.0,4,13,1,1,1,1,1,1,0,109,1202806.1538461538,11.015384615384617,109.0153846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6254,12.0,4,44,3,2,2,1,1,1,0,109,231329.23076923075,49.47692307692307,409.2615384615384,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6255,12.0,4,35,4,2,2,0,1,1,0,109,724086.1538461539,18.4,180.1230769230769,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6256,6.0,4,9,3,2,2,1,1,1,0,109,1026818.4615384616,171.84615384615384,643.5692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6257,7.0,4,40,0,0,0,1,2,1,0,109,296972.3076923077,19.29230769230769,130.70769230769233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6258,8.0,4,9,0,1,1,1,1,1,0,109,822563.0769230769,21.630769230769232,104.73846153846155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6259,7.0,4,40,4,2,2,1,1,1,0,108,297932.3076923077,74.95384615384614,460.76923076923083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6260,8.0,4,2,2,2,1,1,1,1,0,109,676621.5384615384,56.55384615384615,271.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6261,8.0,4,2,2,2,1,1,1,1,1,109,762433.8461538461,59.56923076923078,285.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6262,6.0,4,38,5,2,2,0,1,1,0,109,399135.3846153846,123.72307692307692,711.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6263,5.0,4,40,3,2,2,0,1,1,0,109,459670.7692307692,96.03076923076921,329.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6264,4.0,4,47,0,0,0,0,1,1,0,109,442276.9230769231,142.30769230769232,428.12307692307684,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6265,2.0,3,35,1,1,1,0,1,1,0,109,804307.6923076924,86.15384615384615,105.93846153846155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6266,7.0,4,39,3,2,2,0,1,1,0,109,741258.4615384616,52.707692307692305,268.2153846153846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6267,7.0,4,35,3,1,2,0,1,1,0,109,503095.3846153846,83.56923076923077,376.36923076923074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6268,4.0,4,35,3,2,2,0,1,1,0,109,379276.9230769231,117.16923076923077,336.9846153846154,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6269,7.0,4,41,3,2,2,0,1,1,0,109,666553.8461538461,65.93846153846154,309.3538461538461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6270,12.0,4,24,1,1,1,1,1,1,0,109,645636.923076923,27.261538461538464,153.96923076923073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6271,12.0,4,35,3,2,1,1,4,1,0,108,1206344.6153846153,10.061538461538461,63.56923076923078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6272,14.0,4,9,0,0,0,1,1,1,2,109,543030.7692307692,172.3076923076923,1264.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6273,14.0,4,9,0,0,0,0,1,1,1,109,568212.3076923076,171.93846153846158,1159.6615384615386,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6274,14.0,4,36,3,2,2,1,2,1,0,108,595867.6923076923,39.66153846153846,346.3692307692308,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6275,8.0,4,13,1,2,1,1,1,1,1,109,507621.53846153844,41.107692307692304,203.2923076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6276,18.0,4,22,4,2,2,1,1,1,1,109,994667.6923076924,104.98461538461537,709.1076923076922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6277,6.0,4,37,3,4,2,0,1,1,0,109,518861.53846153844,70.76923076923076,496.3076923076923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6278,5.0,4,40,3,2,2,0,2,1,0,109,368280.0,91.07692307692308,347.0461538461538,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6279,6.0,4,40,2,1,1,1,1,1,0,109,581286.1538461539,24.615384615384606,119.38461538461536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6280,5.0,4,36,3,2,2,0,1,1,0,109,375673.84615384607,102.67692307692306,315.0153846153846,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6281,5.0,4,37,8,0,8,0,3,1,0,109,403396.9230769231,84.06153846153846,323.87692307692305,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6282,5.0,4,37,3,2,1,0,1,1,0,109,430430.7692307692,124.49230769230768,362.92307692307685,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6283,15.0,4,3,1,1,1,1,1,1,1,109,638212.3076923076,28.49230769230769,406.64615384615377,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6284,4.0,4,49,0,0,0,0,1,1,0,109,616873.8461538461,384.6153846153846,1639.1076923076926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6285,9.0,4,28,2,2,1,1,1,1,0,109,658443.0769230769,33.35384615384615,218.55384615384614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6286,6.0,4,48,3,2,1,1,1,1,0,109,778996.923076923,57.2,431.4461538461537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6287,17.0,4,2,2,2,2,1,2,1,1,109,873267.6923076924,56.55384615384615,477.7538461538462,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6288,17.0,4,2,2,2,2,1,2,1,0,109,869636.923076923,56.646153846153844,376.46153846153845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6289,17.0,4,2,2,2,2,1,2,1,1,109,844184.6153846155,57.2,487.1384615384615,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6290,17.0,4,2,1,1,1,1,2,1,1,109,738729.2307692308,31.63076923076923,306.7076923076923,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6291,5.0,4,41,3,2,1,0,1,1,0,109,294849.23076923075,71.53846153846153,308.8923076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6292,11.0,4,10,4,2,2,1,1,1,1,109,121356.92307692306,108.06153846153843,704.4615384615386,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6293,5.0,4,11,2,2,2,1,1,1,2,109,637726.1538461539,304.0923076923077,920.4307692307692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6294,11.0,4,41,1,1,1,0,1,1,0,109,457175.3846153846,17.046153846153846,149.72307692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6295,4.0,4,51,3,2,1,0,2,1,0,109,551067.6923076923,124.6153846153846,365.9384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6296,14.0,4,22,1,1,1,1,1,1,0,109,677126.1538461539,16.153846153846153,112.55384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6297,5.0,4,35,5,2,2,0,1,1,0,109,405156.9230769231,66.76923076923076,240.8923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6298,7.0,4,6,3,2,3,1,2,1,2,109,604710.7692307692,198.15384615384616,720.1846153846153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6299,4.0,4,49,3,1,1,0,1,1,0,109,276369.23076923075,78.24615384615385,308.3076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6300,5.0,4,35,3,2,1,0,1,1,0,109,147516.92307692303,93.78461538461538,320.8923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6301,12.0,4,3,2,1,1,1,2,1,0,109,650698.4615384615,37.907692307692315,320.0923076923077,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6302,16.0,4,24,4,2,2,1,1,1,1,109,329495.3846153846,108.12307692307692,582.7076923076922,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6303,5.0,4,35,3,2,1,0,1,1,0,109,381827.69230769225,88.61538461538461,301.2615384615385,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6304,8.0,4,25,1,2,1,1,1,1,0,109,498101.53846153844,34.584615384615375,214.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6305,5.0,4,38,3,2,2,1,1,1,0,109,368969.2307692308,61.41538461538462,317.6615384615385,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6306,14.0,4,13,3,2,2,1,2,1,1,109,458252.30769230775,125.07692307692308,671.4153846153845,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6307,5.0,4,41,2,2,1,0,6,1,0,109,473187.69230769225,84.58461538461538,316.12307692307684,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6308,4.0,3,35,3,2,2,0,1,1,0,108,449886.1538461538,108.46153846153842,315.66153846153844,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
