,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
50,臺北市大安區復興南路二段125巷20弄1~30號,24.3,5.0,4,35,94.23,3,2,1,0,20500000,217553,RPPNMLNLJIOFFFA87DA,1,1,0,108,669393.8461538461,74.76923076923077,289.9384615384615,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0286794,121.5444292,0,20,18,7,9,14,2,4,2,0
51,臺北市大安區泰順街60巷1~30號,27.27,5.0,4,38,87.24,3,2,1,0,19680000,225585,RPPNMLKMJIOFFFA67DA,1,1,0,108,694107.6923076923,83.9076923076923,268.4307692307692,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0225253,121.5296665,0,14,16,6,20,20,4,3,1,0
52,臺北市大安區通化街181~210號,27.89,10.0,4,16,166.31,3,2,2,1,37500000,257469,RPSPMLNJKIOFFFA28DA,1,1,2,108,792212.3076923076,85.81538461538462,511.7230769230769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.027214,121.5534421,1,20,20,4,7,20,1,1,1,0
53,臺北市大安區基隆路二段271~300號,16.88,8.0,4,26,80.63,1,1,1,1,14000000,173633,RPUNMLPJKIOFFFA38CA,2,1,1,108,534255.3846153846,51.93846153846153,248.09230769230766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.0218899,121.5501353,1,15,17,4,3,16,2,2,1,7
54,臺北市大安區光復南路290巷1~30號,14.62,7.0,4,35,90.04,0,2,1,1,25000000,277654,RPWNMLPLJIOFFFA68CA,1,1,0,108,854320.0,44.98461538461538,277.04615384615386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.039132,121.557133,0,20,20,20,6,20,1,2,1,0
55,臺北市大安區羅斯福路二段81巷16弄1~30號,8.53,5.0,4,14,30.64,1,1,1,1,8900000,290470,RPOOMLMLJIOFFFA67CA,1,1,0,108,893753.8461538461,26.24615384615384,94.27692307692307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.0253175,121.5247218,0,20,18,10,14,17,3,5,1,1
56,臺北市大安區忠孝東路四段223巷49弄1~30號,11.11,7.0,4,35,73.61,3,2,2,0,10000000,135851,RPSNMLQLJIOFFFA38CA,1,1,0,108,418003.07692307694,34.184615384615384,226.4923076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0429402,121.5526753,0,20,20,20,3,20,0,3,1,0
57,臺北市大安區建國南路一段291巷1~30號,13.12,12.0,4,34,86.96,3,2,2,1,23720000,272769,RPSNMLLLJIOFFFA87CA,2,1,0,108,839289.2307692308,40.36923076923077,267.5692307692307,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.0358099,121.538454,0,10,8,3,6,15,2,3,1,0
58,臺北市大安區嘉興街421~450號,45.0,4.0,4,35,104.46,3,2,2,0,17000000,162742,RPTNMLLLJIOFFFA97CA,1,1,0,108,500744.6153846154,138.46153846153845,321.4153846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25.0209386,121.5494233,1,10,12,4,3,16,2,2,1,10
59,臺北市大安區潮州街48巷1~30號,33.83,6.0,4,14,134.38,2,2,2,1,37500000,279059,RPPOMLPLJIOFFFA08CA,1,1,1,108,858643.0769230769,104.09230769230768,413.4769230769231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25.0290171,121.5231591,0,20,13,20,5,15,1,3,1,1
